word,zipf,countable,uncountable,n_senses,first_gloss,variant_of,flag_reason,wikt_pos_list,wikt_dominant_pos,wikt_abbrev,corpus_n,corpus_dominant,corpus_noun_share,corpus_tag,corpus_name,likely_noun,name_suspect,pos_tags,lemma,pos_overlap,plural_of,verdict,scowl_verdict,scowl_size,scowl_pos,scowl_american_standard
kokoda,2.02,0,1,1,"A Fijian dish of raw fish marinated in citrus juice (especially lime or lemon), typically mixed with coconut cream, onions, chillies, and tomatoes; the Fijian version of ceviche.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
multifactorial,2.02,0,0,1,A generalization of a factorial in which each element to be multiplied differs from the next by an integer (e.g. n(n-3)(n-6)(n-9)...).,,,adj:2;noun:1,adj,False,0,,,,False,True,False,,,adjective-like (morphology),,,absent,,,
neera,2.02,0,1,1,"A sweet sap extracted from the inflorescence of various species of toddy palm and widely consumed in India and other Asian countries, sometimes fermented to produce toddy.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
herdman,2.02,0,0,1,Someone who herds animals; a herdsman.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
bif,2.02,0,0,1,A public washroom.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
dahi,2.02,0,1,1,A yogurt or fermented milk product.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
genotyping,2.02,1,1,1,The process of determining a genotype,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,absent,,,
cyberwarfare,2.02,0,1,1,"Warfare taking place on the Internet, as by disrupting critical online services.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
nads,2.02,0,0,2,The testicles.,,,noun:2,noun,False,1,NOUN,1.0,,False,True,False,,,,,,absent,,,
roza,2.02,0,0,1,"A garden, especially one at a mausoleum.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
arche,2.02,1,1,1,"The first principle of existing things in pre-Socratic philosophy, initially assumed to be of water.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
esca,2.02,0,0,4,The fleshy growth from an anglerfish's head that acts as a lure for its prey.,,,noun:4,noun,False,0,,,,False,True,False,,,,,,absent,,,
whare,2.02,0,0,2,A Maori house or other building.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
zoomer,2.01,0,0,6,That which zooms.,,,noun:6,noun,False,0,,,,False,True,False,,,,,,absent,,,
remapping,2.01,0,0,1,A new mapping.,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,absent,,,
subcarrier,2.01,0,0,1,"A separate signal carried on a main radio transmission, often carrying additional information such as voice or data.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
halloumi,2.01,0,1,1,"A traditional cheese from Cyprus, made from goat's and/or sheep's milk.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
yager,2.01,0,0,2,"A heavy, muzzle-loading hunting rifle",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
yayo,2.01,0,1,1,cocaine,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
prest,2.01,0,0,5,A payment of wages in advance,,,noun:5;adj:3;verb:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
apolipoprotein,2.01,0,0,1,Any polypeptide or protein that can serve as an apoprotein by binding with a lipid to form a lipoprotein.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
orval,2.01,0,1,1,"A sage, of species Salvia viridis.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
undeliverable,2.01,0,0,1,"A message, parcel, etc. that cannot be delivered.",,,adj:1;noun:1,adj,False,1,ADJ,0.0,,False,True,False,,,adjective-like (morphology),,,absent,,,
botrytis,2.01,0,1,1,"Any fungus of the genus Botrytis, especially Botrytis cinerea which is responsible for the formation of noble rot on grapes.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
alvar,2.01,0,0,1,A limestone pavement.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
barfi,2.01,0,0,1,"An Indian dessert made from sweetened, condensed milk flavoured with fruit and spices.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
humbucker,2.01,0,0,1,"A pickup, on an electric guitar, that has a pair of coils of reverse polarity connected in series in order to reduce buzzing noise caused by mains frequency.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
cerrado,2.01,1,1,2,A type of tropical savanna biome found in much of central Brazil and parts of Paraguay.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
mahila,2.01,0,1,1,Woman or women.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
superdrug,2.01,0,0,1,An especially potent or effective drug.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
methoxy,2.01,0,0,1,The univalent radical CH₃-O- derived from methanol,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
beardy,2.01,0,0,5,A bearded person or animal:,,,noun:5;adj:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
cannabidiol,2.01,0,0,1,A nonintoxicating cannabinoid found in the hemp plant Cannabis sativa.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
infectivity,2.01,1,1,1,The ability of a pathogen to establish an infection,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
retinoid,2.01,0,0,1,Any of a class of compounds whose structure or effects on the body resemble retinol (vitamin A).,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,absent,,,
counterstrike,2.01,0,0,1,The tactic of counterattacking.,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
carbamazepine,2.01,1,1,1,"A synthetic compound of the benzodiazepine class, used as an anticonvulsant and analgesic drug.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
toxoplasma,2.01,0,0,1,Any member of the genus Toxoplasma of parasitic sporozoans.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
topline,2.01,0,0,5,"The upper curvature of a horse's or dog's withers, back, and loin.",,,noun:5;verb:3,noun,False,1,NOUN,1.0,,False,True,False,,,,,,absent,,,
bivariate,2.01,0,0,1,A polynomial or function with exactly two variables.,,,adj:1;noun:1,adj,False,1,ADJ,0.0,,False,True,False,,,,,,absent,,,
pandan,2.01,1,1,2,"A screw pine, screw palms (Pandanus spp.).",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
azz,2.01,0,0,1,ass; backside,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
fano,2.01,0,0,1,A non-singular complete algebraic variety whose anticanonical bundle is ample.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
panko,2.01,0,1,1,"Coarse, dry breadcrumbs used in Japanese cuisine.",,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,absent,,,
debye,2.01,0,0,1,"The CGS unit of electric dipole moment, defined as 1 D = 10⁻¹⁸ statcoulomb-centimetre and computable from the SI unit coulomb-metre by multiplying by the factor 3.33564 × 10⁻³⁰.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
neuropeptide,2.01,0,0,1,"Any of several peptides, such as endorphins, that function as neurotransmitters.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
kuya,2.01,0,0,2,An elder brother.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
kercher,2.01,0,0,1,A bandana.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
gorn,2.01,0,1,1,"A work that dwells upon graphic and realistic scenes of sadistic torture, mutilation, vivisection, cannibalism, etc. to the point of being pornographic.",,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
banky,2.01,0,0,1,A child's blanket.,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,absent,,,
bankside,2.01,0,0,1,The land by a riverbank.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
pendejo,2.01,0,0,1,A stupid person.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
nanga,2.01,0,0,1,A simple wooden harp or zither used in central and eastern Africa.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
emeril,2.01,0,0,2,emery,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
kalamata,2.01,0,0,1,kalamata olive,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
hoose,2.01,0,0,1,house,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
wellbore,2.01,0,0,1,The hole produced when drilling an oil or gas well.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
arber,2.01,0,0,1,One who engages in arbitrage; an arbitrageur.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
kringle,2.01,0,0,1,"A Scandinavian pastry, a variety of pretzel.",,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
chala,2.01,0,0,1,"Croton scouleri, a tree native to the Galapagos.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
epoxide,2.01,0,0,2,"Any of a class of organic compound, cyclic ethers, having a three-membered ring; they are prepared by the selective oxidation of alkenes or by ring-closure of halohydrins; used to make plastics.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
malwa,2.01,0,1,1,"beer made with millet, common in Africa",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
widdle,2.01,1,1,2,Urine.,,,noun:2;verb:2;adj:1,noun,False,1,OTHER,0.0,,False,True,False,,,,,,absent,,,
multipolar,2.01,0,0,1,An electromagnetic machine in which several magnetic poles exist.,,,adj:2;noun:1,adj,False,1,ADJ,0.0,,False,True,False,,,,,,absent,,,
perine,2.01,0,0,1,A sporoderm layer surrounding the exine of many spores,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
tafsir,2.01,1,1,1,"A grammatical, historical, allegorical and/or traditional interpretation of the Qur'an.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
taqueria,2.01,0,0,1,A restaurant specializing in tacos and other Mexican food.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
merkin,2.01,0,0,4,"A woman's pubic wig. Worn for nude stage appearances and by women, originally after shaving their pubic hair to eliminate lice or for other reasons, now often as a fashion item.",,,noun:4;adj:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
mux,2.01,0,1,2,"Dirt, filth or muck.",,,noun:2;verb:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
megamind,2.01,0,0,1,A mind that is composed of other minds nested within it.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
muthafucka,2.01,0,0,1,motherfucker,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
symplectic,2.01,0,0,2,"A symplectic bilinear form, manifold, geometry, etc.",,,adj:7;noun:2,adj,False,0,,,,False,True,False,,,adjective-like (morphology),,,absent,,,
godman,2.01,0,0,1,A charismatic male guru.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
kuda,2.01,0,0,1,The Malayan tapir (Tapirus indicus).,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
abseiling,2.01,1,1,1,The process or act of abseiling.,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,absent,,,
absurdum,2.0,0,0,1,An illogical conclusion or state.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
brak,2.0,0,0,1,A dog of mixed breed; a mongrel.,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,absent,,,
lassi,2.0,1,1,1,A drink made with yogurt diluted with water and flavoured with salt or fruit juice.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
chup,2.0,0,0,1,"A short, loud, and urgent sound, usually of a bird.",,,adj:1;intj:1;noun:1;verb:1,adj,False,0,,,,False,True,False,,,,,,absent,,,
vinyasa,2.0,0,0,2,"The transition between poses executed in succession, often timed with regular breathing.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
viscoelastic,2.0,0,0,1,Such a material.,,,adj:1;noun:1,adj,False,4,ADJ,0.0,,False,True,False,,,adjective-like (morphology),,,absent,,,
citalopram,2.0,0,1,1,A drug that functions as a SSRI and is administered orally in the form of its hydrobromide C₂₀H₂₁FN₂O·HBr to treat depression and anxiety. It is marketed under the trademark Celexa.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
levan,2.0,0,1,1,A homopolysaccharide composed of D-fructofuranosyl.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
lifeform,2.0,0,0,1,Any specific living organism.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
ustad,2.0,0,0,1,"a master, especially of music, in South Asia and the Middle East",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
util,2.0,1,1,3,A hypothetical unit measuring satisfaction.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,absent,,,
unibrow,2.0,0,0,1,A pair of eyebrows which meet in the middle.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
compostable,2.0,0,0,1,That which is suitable for compost.,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,adjective-like (morphology),,,absent,,,
trem,2.0,0,0,1,The vibrato system on a guitar.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
connex,2.0,0,0,1,A correspondence between a projective space and its dual.,,,verb:2;adj:1;noun:1,verb,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
amphibia,2.0,0,0,1,The amphibians.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
makai,2.0,0,0,1,Any of the species Anthoshorea assamica (syn. Shorea assamica of trees of India.,,,adv:1;noun:1,adv,False,0,,,,False,True,False,,,,,,absent,,,
izzat,2.0,0,1,1,"Honour, pride; reputation.",,,contraction:1;noun:1,contraction,True,0,,,,False,True,False,,,,,,absent,,,
telemovie,2.0,0,0,1,A feature film produced and originally distributed by a television network.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
terai,2.0,0,0,2,"A belt of marshy land, which lies between the foothills of the Himalayas and the plains.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
cvm,2.0,0,1,1,Filter-avoidance spelling of cum.,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
biggy,2.0,0,0,4,Something large in size in comparison to similar things.,,,noun:4,noun,False,0,,,,False,True,False,,,,,,absent,,,
danna,2.0,1,1,2,Human feces.,dunny,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
calmodulin,2.0,1,1,1,A calcium-binding protein found in all nucleated cells,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
boff,2.0,0,0,5,A big laugh.,,,noun:5;verb:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
superhot,2.0,0,0,1,A very hot chili pepper.,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,absent,,,
microscale,2.0,0,0,3,A very small or microscopic scale.,,,noun:3;adj:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
caballo,2.0,0,0,1,A horse.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
mithril,2.0,0,1,1,"A fictional silvery metal of great strength and value, primarily in fantasy and role-playing settings.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
idiocracy,2.0,1,1,2,A government run by idiots.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
dimerization,2.0,1,1,1,Any chemical reaction in which two monomers react to form a dimer.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
softshell,2.0,1,1,2,A softshell turtle (Trionychidae).,,,noun:2;adj:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
modder,2.0,0,0,1,"Often preceded by a descriptive word: one who modifies a mass-manufactured object, especially computer hardware or software, or a motor vehicle.",,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,absent,,,
smokie,2.0,0,0,2,"A type of smoked sausage, often used for hot dogs.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
sicario,2.0,0,0,1,"hitman, hired killer (especially when referring to Latin American drug cartels)",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
sieving,2.0,0,0,2,The act of passing something through a sieve.,,,noun:2;verb:1,noun,False,0,,,,False,True,False,NOUN;VERB,,"noun, also verb",,,absent,,,
motherfuck,2.0,0,0,2,A motherfucker.,,,noun:2;intj:1;verb:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
moringa,2.0,0,0,1,"Any of several trees, of genus Moringa, that grow in tropical and subtropical India and Africa.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
mortier,2.0,0,0,1,A cap of state worn by legal functionaries in France.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
shafter,2.0,0,0,1,One who or that which shafts.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
artha,2.0,0,1,1,"One of the four aims of human life in Indian philosophy, along with dharma (righteousness), kama (desire), and moksha (liberation). The concept is variously translated, with translations including ""me",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
ascorbate,2.0,0,0,1,Any salt or ester of ascorbic acid.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
ashman,2.0,0,0,1,One employed to collect ash.,,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
serotonergic,2.0,0,0,1,That which is serotonergic.,,,adj:2;noun:1,adj,False,0,,,,False,True,False,,,adjective-like (morphology),,,absent,,,
multipath,2.0,0,1,1,A wireless propagation phenomenon that results in a signal reaching the receiving antenna by two or more paths.,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,absent,,,
schizoaffective,2.0,0,0,1,A person who has a schizoaffective disorder.,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,adjective-like (morphology),,,absent,,,
seleucid,2.0,0,0,1,Any member of the Seleucidae.,,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
kodama,2.0,0,0,1,A type of Japanese tree spirit.,,,noun:1,noun,False,2,PROPN,0.0,,False,True,False,,,,,,absent,,,
edtech,2.0,1,1,2,"Educational technology, that is, technology (usually information technology) that is focused on education.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
beemer,2.0,0,0,1,A BMW motorcycle or automobile.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
sangiovese,2.0,1,1,2,Either of two grape varieties grown in Tuscany and Romagna.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
bemba,2.0,0,0,1,A type of folk drum used in Trinidad and Tobago.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
enneagram,2.0,0,0,2,A nine-pointed stellate polygon,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
rother,2.0,0,0,2,"A horned animal, especially an ox.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
rituximab,2.0,0,1,1,A chimeric monoclonal antibody (trademark Rituxan) administered by intravenous injection especially to treat non-Hodgkin lymphoma and chronic lymphocytic leukemia by binding to the protein CD20 found ,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
riegel,2.0,0,0,1,A transverse ridge of bedrock that has been exposed by glacial erosion.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
rikishi,2.0,0,0,1,A sumo wrestler.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
kirtan,2.0,0,0,1,A call-and-response chant performed in India's devotional traditions.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
ferd,2.0,0,1,5,A journey; a voyage.,,,noun:5;adj:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
hamsa,2.0,0,0,1,The Hand of Fatima.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
bayfront,2.0,0,0,1,The strip of land running along the shore of a bay,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,absent,,,
broadhead,2.0,0,0,1,"A flat arrowhead with razor-sharp sides, intended to kill prey by causing severe bleeding.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
onde,2.0,0,1,2,envy; hatred; malice,,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
guro,2.0,0,1,1,A subgenre of manga and anime focusing on gore and mutilation.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
quim,2.0,0,0,2,The female genitalia; the vulva.,,,adj:2;noun:2,adj,False,0,,,,False,True,False,,,,,,absent,,,
purp,2.0,0,1,1,A variety of marijuana with purple flowers.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
overclock,2.0,0,0,1,The act of overclocking.,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
xylitol,2.0,1,1,1,"A pentahydric alcohol, C₅H₁₂O₅, penta-hydroxy pentane; derived from xylose; used as a sweetener.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
prox,2.0,0,0,1,"The ticket or list of candidates at elections, presented to the people for their votes.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
fumarate,2.0,0,0,1,Any salt or ester of fumaric acid; they are produced in the body as part of the urea cycle.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
porcini,2.0,0,0,1,"An edible mushroom (Boletus edulis), prized for its flavor.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
paulin,2.0,0,0,1,A tarpaulin.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
playland,2.0,0,0,1,An area of free recreation,,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,absent,,,
phentermine,2.0,0,1,1,An appetite suppressant of the amphetamine and phenethylamine classes.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
phospholipase,2.0,0,0,1,Any of several enzymes that hydrolyze the phosphate ester bonds of phospholipids.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
san,4.97,0,0,2,"An Ancient Greek letter representing /s/ (uppercase Ϻ, lowercase ϻ), originally used in some dialects instead of sigma.",,,noun:2,noun,False,342,PROPN,0.006,name in practice (corpus),True,True,True,,,,,,absent,,,
sam,4.64,0,0,1,Federal narcotics agent.,,,verb:5;adj:2;adv:1;noun:1,verb,False,110,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
jim,4.62,0,0,3,A one-pound banknote.,jeem,,noun:3;verb:1,noun,False,115,PROPN,0.017,name in practice (corpus),True,True,True,,,,,,absent,,,
daniel,4.62,0,0,1,The buttocks.,,,noun:1,noun,False,59,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
kong,4.49,0,0,2,A set of four identical tiles.,,,noun:2,noun,False,218,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
eric,4.49,0,0,1,A fine paid as compensation for violent crimes.,,,noun:1,noun,False,32,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
jeff,4.45,0,0,2,A rope.,,,noun:2;verb:1,noun,False,82,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
andy,4.43,0,0,1,android,,,noun:1,noun,False,57,PROPN,0.018,name in practice (corpus),True,True,True,,,,,,absent,,,
morgan,4.42,0,0,1,A unit for expressing the relative distance between genes on a chromosome.,,,noun:1,noun,False,108,PROPN,0.0,name in practice (corpus),True,True,True,NOUN,,,,,absent,,,
diego,4.36,0,0,1,"A Spanish-speaker, especially from Latin America.",,,noun:1,noun,False,35,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
ann,4.35,0,0,1,An annate.,,,noun:1,noun,False,44,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
kate,4.34,0,0,1,"The brambling finch, Fringilla montifringilla.",,,noun:1,noun,False,49,PROPN,0.02,name in practice (corpus),True,True,True,,,,,,absent,,,
jonathan,4.31,0,0,1,An instrument used by smokers to light pipes.,,,noun:1,noun,False,21,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
barry,4.26,0,0,1,"A field divided transversely into several equal parts, and consisting of two different tinctures interchangeably disposed.",,,adj:2;noun:1,adj,False,10,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
roy,4.25,0,0,1,A king.,,,adj:1;noun:1,adj,False,90,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
steven,4.24,0,0,3,"Voice, especially when loud or strong.",,,noun:3,noun,False,71,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
laura,4.24,0,0,2,A number of hermitages or cells in the same neighborhood occupied by anchorites who were under the same superior,,,noun:2,noun,False,35,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
emma,4.23,0,0,1,M in RAF phonetic alphabet,,,noun:1,noun,False,14,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
ron,4.22,0,1,1,heroin,,,noun:1,noun,False,27,PROPN,0.037,name in practice (corpus),True,True,True,,,,,,absent,,,
craig,4.18,0,0,1,A rocky crag.,,,noun:1,noun,False,22,PROPN,0.045,name in practice (corpus),True,True,True,,,,,,absent,,,
madison,4.17,0,0,2,"A track cycling relay race in which team members take turns while racing round the track for the largest number of laps, and exchange places with a team mate by means of a touch, which may be a push o",,,noun:2,noun,False,29,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
jake,4.17,1,1,5,A juvenile male turkey.,,,noun:5;adj:1;verb:1,noun,False,20,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
norman,4.14,0,0,2,"A wooden bar, or iron pin.",,,noun:2,noun,False,27,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
vincent,4.14,0,0,1,"The victim or dupe in a betting game, especially bowls.",,,noun:1,noun,False,28,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
juan,4.12,0,0,1,"A scroll of a traditional Chinese book, often (but not necessarily) corresponding to a single chapter or fascicle.",,,noun:1,noun,False,14,PROPN,0.071,name in practice (corpus),True,True,True,,,,,,absent,,,
ralph,4.1,0,0,1,A raven.,,,noun:1;verb:1,noun,False,40,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
ellen,4.05,0,1,3,Zeal.,,,noun:3,noun,False,16,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
chan,4.0,0,0,4,An IRC channel.,,,noun:4,noun,False,17,PROPN,0.059,name in practice (corpus),True,True,True,,,,,,absent,,,
karl,4.0,0,0,1,A medieval Scandinavian freeman.,,,noun:1,noun,False,21,PROPN,0.048,name in practice (corpus),True,True,True,,,,,,absent,,,
cohen,3.98,0,0,1,"A Jewish priest: direct male descendant of the Biblical high priest Aaron, brother of Moses.",,,noun:1,noun,False,9,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
claire,3.98,0,0,1,A small enclosed pond used for gathering and greening oysters.,,,noun:1,noun,False,22,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
han,3.93,0,1,1,"Sorrowful resentment, as a part of the Korean cultural identity.",,,noun:1;verb:1,noun,False,12,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
vic,3.84,0,0,1,A victim of a homicide.,,,noun:1,noun,False,8,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
dana,3.82,0,1,1,"The virtue of generosity or giving, a form of alms, in Indian philosophy.",,,noun:1,noun,False,5,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
